251.510262364146,-142.049246600077
254.978409583464,-146.221789476278
255.272870836601,-146.742573806113
255.590206837082,-147.304719471065
255.930238211037,-147.907610681078
256.292688462756,-148.55024142506
256.677216845141,-149.231244878281
257.077827569617,-149.948932544908
257.498570476668,-150.701341274686
257.927689484318,-151.486285983037
258.373569275161,-152.301415733581
258.835496772037,-153.144270816184
259.312854925906,-154.012338565361
259.80514482464,-154.903105896534
260.306375607617,-155.81410686658
260.820739074104,-156.742963960258
261.347978901238,-157.687422233275
261.887972841045,-158.64537587422
262.429475648925,-159.614887153082
262.981440979054,-160.59419808037
263.538117201261,-161.58173539133
264.098245588159,-162.576109684999
264.666085916715,-163.576109684999
265.236780938244,-164.576109684999
265.805369347956,-165.576109684999
266.381429422697,-166.576109684999
266.959834983274,-167.576109684999
267.539989701782,-168.576109684999
268.121262241491,-169.576109684999
268.703005679697,-170.576109684999
269.278951505626,-171.576109684999
269.853937153206,-172.576109684999
270.432843179701,-173.576109684999
271.01515365997,-174.576109684999
271.590384871716,-175.576109684999
272.152557554356,-176.576109684999
272.715866048337,-177.576109684999
273.275371315916,-178.576109684999
273.830801367545,-179.576109684999
274.386547411067,-180.576109684999
274.94264800736,-181.576109684999
275.494779700539,-182.576109684999
276.048880441209,-183.576109684999
276.600888292965,-184.576109684999
277.152404392498,-185.576109684999
277.699437973211,-186.576109684999
278.248067242557,-187.576109684999
278.79979963811,-188.576109684999
279.360731879607,-189.576109684999
279.921280791505,-190.576109684999
280.491043050092,-191.576109684999
281.064917861098,-192.576109684999
281.633122318712,-193.576109684999
282.205844669944,-194.576109684999
282.778345716355,-195.576109684999
283.360376289665,-196.576109684999
283.946916448926,-197.576109684999
284.538438238005,-198.576109684999
285.129674318443,-199.576109684999
285.734475070004,-200.576109684999
286.341934283028,-201.576109684999
286.956918869677,-202.576109684999
287.57317477599,-203.576109684999
288.190058039003,-204.576109684999
288.802349111165,-205.576109684999
289.419493201641,-206.576109684999
290.036362680246,-207.576109684999
290.64790687423,-208.570483978669
291.258170346021,-209.558021289629
291.861078466678,-210.537332216917
292.460684158608,-211.506843495779
293.055484919925,-212.464797136724
293.639445042477,-213.409255409741
294.212026599964,-214.338112503419
294.772557837837,-215.249113473465
295.324814917139,-216.139880804638
295.871557044977,-217.007948553815
296.40093099736,-217.850803636418
296.912191276082,-218.665933386962
297.409055553421,-219.450878095313
297.885101719802,-220.203286825091
298.339471481896,-220.920974491718
298.771288234875,-221.601977944939
299.179703912525,-222.244608688921
299.563946380359,-222.847499898934
