336.759708737864,-169.540048543689
402.887946212192,-302.540048543689
420.483315997665,-378.54004854369
415.443980302891,-413.414816954003
409.458793302625,-419.301602827251
399.7862087809,-410.147742739485
366.098714501053,-309.540048543689
334.374899808005,-258.185728334968
326.862704644061,-486.726720249158
312.044550166198,-543.009079137688
305.955150381516,-525.261714645219
276.984388736372,-540.058456512
265.331653431245,-519.945892841043
293.149451993307,-489.924980915471
301.509945884383,-454.603646124081
235.435148407069,-462.256756893101
248.851166610029,-521.990849161641
212.411400110247,-543.436925504061
209.87078432369,-526.706512664803
185.252767205607,-540.865041695656
187.502631484449,-529.018874059709
159.926172858978,-532.70543395505
201.169570673569,-499.562373787642
198.766003189277,-460.54004854369
167.837802163445,-358.540048543689
159.68177811721,-256.185728334968
120.403239754446,-317.54004854369
88.1403437256284,-398.676501665866
73.4795925150847,-385.405265154478
70.392453036535,-357.54004854369
99.3077470018594,-257.540048543689
165.840791999651,-140.540048543689
199.145307830416,-103.894368752411
227.640303129319,-44.9121072813158
247.623733337888,-27.2256941461172
301.114028946586,-30.3756329765833
324.521711556284,-42.0611381824746
375.59324461675,-49.0509376380109
392.110534475027,-61.457975095582
317.405388529142,-69.3724499793184
281.20861399604,-100.894368752411
